"","Name","cluster"
"1680","3-Methylxanthine",8.01692
"1681","3-Phenyllactate",2.87236
"1682","3-Phenyllactate",2.87236
"1683","3-Phenyllactate",2.87236
"1684","3-Phenyllactate",2.87236
"1685","3-Phenyllactate",3.09331
"1686","3-Phenyllactate",3.09331
"1687","3-Phenyllactate",3.09331
"1688","3-Phenyllactate",3.09331
"1689","3-Phenyllactate",4.26125
"1690","3-Phenyllactate",4.26125
"1691","3-Phenyllactate",4.26125
"1692","3-Phenyllactate",4.26125
"1693","3-Phenyllactate",7.29542
"1694","3-Phenyllactate",7.29542
"1695","3-Phenyllactate",7.29542
"1696","3-Phenyllactate",7.29542
"1697","3-Phenyllactate",7.29542
"1698","3-Phenyllactate",7.29542
"1699","3-Phenyllactate",7.29542
"1700","3-Phenyllactate",7.29542
"1701","3-Phenyllactate",7.29542
"1702","3-Phenyllactate",7.29542
"1703","3-Phenyllactate",7.29542
"1704","3-Phenyllactate",7.29542
"1705","3-Phenyllactate",7.29542
"1706","3-Phenyllactate",7.29542
"1707","3-Phenyllactate",7.29542
"1708","3-Phenyllactate",7.29542
"1709","3-Phenyllactate",7.33623555555556
"1710","3-Phenyllactate",7.33623555555556
"1711","3-Phenyllactate",7.33623555555556
"1712","3-Phenyllactate",7.33623555555556
"1713","3-Phenyllactate",7.33623555555556
"1714","3-Phenyllactate",7.33623555555556
"1715","3-Phenyllactate",7.33623555555556
"1716","3-Phenyllactate",7.33623555555556
"1717","3-Phenyllactate",7.33623555555556
"1718","3-Phenyllactate",7.33623555555556
"1719","3-Phenyllactate",7.33623555555556
"1720","3-Phenyllactate",7.33623555555556
"1721","3-Phenyllactate",7.33623555555556
"1722","3-Phenyllactate",7.33623555555556
"1723","3-Phenyllactate",7.33623555555556
"1724","3-Phenyllactate",7.33623555555556
"1725","3-Phenyllactate",7.33623555555556
"1726","3-Phenyllactate",7.33623555555556
"1727","3-Phenyllactate",7.33623555555556
"1728","3-Phenyllactate",7.33623555555556
"1729","3-Phenyllactate",7.33623555555556
"1730","3-Phenyllactate",7.33623555555556
"1731","3-Phenyllactate",7.33623555555556
"1732","3-Phenyllactate",7.33623555555556
"1733","3-Phenyllactate",7.33623555555556
"1734","3-Phenyllactate",7.33623555555556
"1735","3-Phenyllactate",7.33623555555556
"1736","3-Phenyllactate",7.33623555555556
"1737","3-Phenyllactate",7.33623555555556
"1738","3-Phenyllactate",7.33623555555556
"1739","3-Phenyllactate",7.33623555555556
"1740","3-Phenyllactate",7.33623555555556
"1741","3-Phenyllactate",7.33623555555556
"1742","3-Phenyllactate",7.33623555555556
"1743","3-Phenyllactate",7.33623555555556
"1744","3-Phenyllactate",7.33623555555556
"1745","3-Phenyllactate",7.33623555555556
"1746","3-Phenyllactate",7.33623555555556
"1747","3-Phenyllactate",7.33623555555556
"1748","3-Phenyllactate",7.33623555555556
"1749","3-Phenyllactate",7.33623555555556
"1750","3-Phenyllactate",7.33623555555556
"1751","3-Phenyllactate",7.33623555555556
"1752","3-Phenyllactate",7.33623555555556
"1753","3-Phenyllactate",7.33623555555556
"1754","3-Phenyllactate",7.33623555555556
"1755","3-Phenyllactate",7.33623555555556
"1756","3-Phenyllactate",7.33623555555556
"1757","3-Phenyllactate",7.33623555555556
"1758","3-Phenyllactate",7.33623555555556
"1759","3-Phenyllactate",7.33623555555556
"1760","3-Phenyllactate",7.33623555555556
"1761","3-Phenyllactate",7.33623555555556
"1762","3-Phenyllactate",7.33623555555556
"1763","3-Phenyllactate",7.33623555555556
"1764","3-Phenyllactate",7.33623555555556
"1765","3-Phenyllactate",7.33623555555556
"1766","3-Phenyllactate",7.33623555555556
"1767","3-Phenyllactate",7.33623555555556
"1768","3-Phenyllactate",7.33623555555556
"1769","3-Phenyllactate",7.33623555555556
"1770","3-Phenyllactate",7.33623555555556
"1771","3-Phenyllactate",7.33623555555556
"1772","3-Phenylpropionate",2.48109
"1773","3-Phenylpropionate",2.48109
"1774","3-Phenylpropionate",2.48109
"1775","3-Phenylpropionate",2.48109
"1776","3-Phenylpropionate",2.48132
"1777","3-Phenylpropionate",2.48132
"1778","3-Phenylpropionate",2.48132
"1779","3-Phenylpropionate",2.48132
"1780","3-Phenylpropionate",2.88134
"1781","3-Phenylpropionate",2.88134
"1782","3-Phenylpropionate",2.88134
"1783","3-Phenylpropionate",2.88134
"1784","3-Phenylpropionate",2.88142
"1785","3-Phenylpropionate",2.88142
"1786","3-Phenylpropionate",2.88142
"1787","3-Phenylpropionate",2.88142
"1788","3-Phenylpropionate",7.25854
"1789","3-Phenylpropionate",7.25854
"1790","3-Phenylpropionate",7.25854
"1791","3-Phenylpropionate",7.25854
"1792","3-Phenylpropionate",7.25854
"1793","3-Phenylpropionate",7.25854
"1794","3-Phenylpropionate",7.25854
"1795","3-Phenylpropionate",7.25854
"1796","3-Phenylpropionate",7.25854
"1797","3-Phenylpropionate",7.25854
"1798","3-Phenylpropionate",7.25854
"1799","3-Phenylpropionate",7.25854
"1800","3-Phenylpropionate",7.25854
"1801","3-Phenylpropionate",7.25854
"1802","3-Phenylpropionate",7.25854
"1803","3-Phenylpropionate",7.25854
"1804","3-Phenylpropionate",7.29947
"1805","3-Phenylpropionate",7.29947
"1806","3-Phenylpropionate",7.29947
"1807","3-Phenylpropionate",7.29947
"1808","3-Phenylpropionate",7.29947
"1809","3-Phenylpropionate",7.29947
"1810","3-Phenylpropionate",7.29947
"1811","3-Phenylpropionate",7.29947
"1812","3-Phenylpropionate",7.29947
"1813","3-Phenylpropionate",7.29947
"1814","3-Phenylpropionate",7.29947
"1815","3-Phenylpropionate",7.29947
"1816","3-Phenylpropionate",7.29947
"1817","3-Phenylpropionate",7.29947
"1818","3-Phenylpropionate",7.29947
"1819","3-Phenylpropionate",7.29947
"1820","3-Phenylpropionate",7.29947
"1821","3-Phenylpropionate",7.29947
"1822","3-Phenylpropionate",7.29947
"1823","3-Phenylpropionate",7.29947
"1824","3-Phenylpropionate",7.29947
"1825","3-Phenylpropionate",7.29947
"1826","3-Phenylpropionate",7.29947
"1827","3-Phenylpropionate",7.29947
"1828","3-Phenylpropionate",7.29947
"1829","3-Phenylpropionate",7.29947
"1830","3-Phenylpropionate",7.29947
"1831","3-Phenylpropionate",7.29947
"1832","3-Phenylpropionate",7.29947
"1833","3-Phenylpropionate",7.29947
"1834","3-Phenylpropionate",7.29947
"1835","3-Phenylpropionate",7.29947
"1836","3-Phenylpropionate",7.35862
"1837","3-Phenylpropionate",7.35862
"1838","3-Phenylpropionate",7.35862
"1839","3-Phenylpropionate",7.35862
"1840","3-Phenylpropionate",7.35862
"1841","3-Phenylpropionate",7.35862
"1842","3-Phenylpropionate",7.35862
"1843","3-Phenylpropionate",7.35862
"1844","3-Phenylpropionate",7.35862
"1845","3-Phenylpropionate",7.35862
"1846","3-Phenylpropionate",7.35862
"1847","3-Phenylpropionate",7.35862
"1848","3-Phenylpropionate",7.35862
"1849","3-Phenylpropionate",7.35862
"1850","3-Phenylpropionate",7.35862
"1851","3-Phenylpropionate",7.35862
"1852","3-Phenylpropionate",7.35862
"1853","3-Phenylpropionate",7.35862
"1854","3-Phenylpropionate",7.35862
"1855","3-Phenylpropionate",7.35862
"1856","3-Phenylpropionate",7.35862
"1857","3-Phenylpropionate",7.35862
"1858","3-Phenylpropionate",7.35862
"1859","3-Phenylpropionate",7.35862
"1860","3-Phenylpropionate",7.35862
"1861","3-Phenylpropionate",7.35862
"1862","3-Phenylpropionate",7.35862
"1863","3-Phenylpropionate",7.35862
"1864","3-Phenylpropionate",7.35862
"1865","3-Phenylpropionate",7.35862
"1866","3-Phenylpropionate",7.35862
"1867","3-Phenylpropionate",7.35862
"1868","4-Aminobutyrate",1.88836
"1869","4-Aminobutyrate",1.88836
"1870","4-Aminobutyrate",1.88836
"1871","4-Aminobutyrate",1.88836
"1872","4-Aminobutyrate",1.88836
"1873","4-Aminobutyrate",1.88836
"1874","4-Aminobutyrate",1.88836
"1875","4-Aminobutyrate",1.88836
"1876","4-Aminobutyrate",1.88836
"1877","4-Aminobutyrate",1.88836
"1878","4-Aminobutyrate",1.88836
"1879","4-Aminobutyrate",1.88836
"1880","4-Aminobutyrate",1.88836
"1881","4-Aminobutyrate",1.88836
"1882","4-Aminobutyrate",1.88836
"1883","4-Aminobutyrate",1.88836
"1884","4-Aminobutyrate",1.88836
"1885","4-Aminobutyrate",1.88836
"1886","4-Aminobutyrate",1.88836
"1887","4-Aminobutyrate",1.88836
"1888","4-Aminobutyrate",1.88836
"1889","4-Aminobutyrate",1.88836
"1890","4-Aminobutyrate",1.88836
"1891","4-Aminobutyrate",1.88836
"1892","4-Aminobutyrate",1.88836
"1893","4-Aminobutyrate",1.88836
"1894","4-Aminobutyrate",1.88836
"1895","4-Aminobutyrate",1.88836
"1896","4-Aminobutyrate",1.88836
"1897","4-Aminobutyrate",1.88836
"1898","4-Aminobutyrate",1.88836
"1899","4-Aminobutyrate",1.88836
"1900","4-Aminobutyrate",1.88836
"1901","4-Aminobutyrate",1.88836
"1902","4-Aminobutyrate",1.88836
"1903","4-Aminobutyrate",1.88836
"1904","4-Aminobutyrate",1.88836
"1905","4-Aminobutyrate",1.88836
"1906","4-Aminobutyrate",1.88836
"1907","4-Aminobutyrate",1.88836
"1908","4-Aminobutyrate",1.88836
"1909","4-Aminobutyrate",1.88836
"1910","4-Aminobutyrate",1.88836
"1911","4-Aminobutyrate",1.88836
"1912","4-Aminobutyrate",1.88836
"1913","4-Aminobutyrate",1.88836
"1914","4-Aminobutyrate",1.88836
"1915","4-Aminobutyrate",1.88836
"1916","4-Aminobutyrate",1.88836
"1917","4-Aminobutyrate",1.88836
"1918","4-Aminobutyrate",1.88836
"1919","4-Aminobutyrate",1.88836
"1920","4-Aminobutyrate",1.88836
"1921","4-Aminobutyrate",1.88836
"1922","4-Aminobutyrate",1.88836
"1923","4-Aminobutyrate",1.88836
"1924","4-Aminobutyrate",1.88836
"1925","4-Aminobutyrate",1.88836
"1926","4-Aminobutyrate",1.88836
"1927","4-Aminobutyrate",1.88836
"1928","4-Aminobutyrate",1.88836
"1929","4-Aminobutyrate",1.88836
"1930","4-Aminobutyrate",1.88836
"1931","4-Aminobutyrate",1.88836
"1932","4-Aminobutyrate",2.28604
"1933","4-Aminobutyrate",2.28604
"1934","4-Aminobutyrate",2.28604
"1935","4-Aminobutyrate",2.28604
"1936","4-Aminobutyrate",2.28604
"1937","4-Aminobutyrate",2.28604
"1938","4-Aminobutyrate",2.28604
"1939","4-Aminobutyrate",2.28604
"1940","4-Aminobutyrate",2.28604
"1941","4-Aminobutyrate",2.28604
"1942","4-Aminobutyrate",2.28604
"1943","4-Aminobutyrate",2.28604
"1944","4-Aminobutyrate",2.28604
"1945","4-Aminobutyrate",2.28604
"1946","4-Aminobutyrate",2.28604
"1947","4-Aminobutyrate",2.28604
"1948","4-Aminobutyrate",3.00747
"1949","4-Aminobutyrate",3.00747
"1950","4-Aminobutyrate",3.00747
"1951","4-Aminobutyrate",3.00747
"1952","4-Aminobutyrate",3.00747
"1953","4-Aminobutyrate",3.00747
"1954","4-Aminobutyrate",3.00747
"1955","4-Aminobutyrate",3.00747
"1956","4-Aminobutyrate",3.00747
"1957","4-Aminobutyrate",3.00747
"1958","4-Aminobutyrate",3.00747
"1959","4-Aminobutyrate",3.00747
"1960","4-Aminobutyrate",3.00747
"1961","4-Aminobutyrate",3.00747
"1962","4-Aminobutyrate",3.00747
"1963","4-Aminobutyrate",3.00747
"1964","4-Aminohippurate",3.91659
"1965","4-Aminohippurate",3.91659
"1966","4-Aminohippurate",6.85487
"1967","4-Aminohippurate",6.85487
"1968","4-Aminohippurate",6.85487
"1969","4-Aminohippurate",6.85487
"1970","4-Aminohippurate",6.85487
"1971","4-Aminohippurate",6.85487
"1972","4-Aminohippurate",7.66729
"1973","4-Aminohippurate",7.66729
"1974","4-Aminohippurate",7.66729
"1975","4-Aminohippurate",7.66729
"1976","4-Aminohippurate",7.66729
"1977","4-Aminohippurate",7.66729
"1978","4-Aminohippurate",8.23771
"1979","4-Aminohippurate",8.23771
"1980","4-Aminohippurate",8.23771
"1981","4-Carboxyglutamate",2.14978
"1982","4-Carboxyglutamate",2.14978
"1983","4-Carboxyglutamate",2.14978
"1984","4-Carboxyglutamate",2.14978
"1985","4-Carboxyglutamate",2.14978
"1986","4-Carboxyglutamate",2.14978
"1987","4-Carboxyglutamate",2.14978
"1988","4-Carboxyglutamate",2.14978
"1989","4-Carboxyglutamate",2.33656
"1990","4-Carboxyglutamate",2.33656
"1991","4-Carboxyglutamate",2.33656
"1992","4-Carboxyglutamate",2.33656
"1993","4-Carboxyglutamate",2.33656
"1994","4-Carboxyglutamate",2.33656
"1995","4-Carboxyglutamate",2.33656
"1996","4-Carboxyglutamate",2.33656
"1997","4-Carboxyglutamate",3.31478
"1998","4-Carboxyglutamate",3.31478
"1999","4-Carboxyglutamate",3.31478
"2000","4-Carboxyglutamate",3.31478
"2001","4-Carboxyglutamate",3.70027
"2002","4-Carboxyglutamate",3.70027
"2003","4-Carboxyglutamate",3.70027
"2004","4-Carboxyglutamate",3.70027
"2005","4-Hydroxy-3-methoxymandelate",3.86821
"2006","4-Hydroxy-3-methoxymandelate",4.91099
"2007","4-Hydroxy-3-methoxymandelate",6.89769
"2008","4-Hydroxy-3-methoxymandelate",6.89769
"2009","4-Hydroxy-3-methoxymandelate",6.89769
"2010","4-Hydroxy-3-methoxymandelate",6.89769
"2011","4-Hydroxy-3-methoxymandelate",6.91582
"2012","4-Hydroxy-3-methoxymandelate",6.91582
"2013","4-Hydroxy-3-methoxymandelate",6.91582
"2014","4-Hydroxy-3-methoxymandelate",6.91582
"2015","4-Hydroxy-3-methoxymandelate",7.04471
"2016","4-Hydroxy-3-methoxymandelate",7.04471
"2017","4-Hydroxy-3-methoxymandelate",7.04471
"2018","4-Hydroxy-3-methoxymandelate",7.04471
"2019","4-Hydroxybutyrate",1.78124
"2020","4-Hydroxybutyrate",1.78124
"2021","4-Hydroxybutyrate",1.78124
"2022","4-Hydroxybutyrate",1.78124
"2023","4-Hydroxybutyrate",1.78124
"2024","4-Hydroxybutyrate",1.78124
"2025","4-Hydroxybutyrate",1.78124
"2026","4-Hydroxybutyrate",1.78124
"2027","4-Hydroxybutyrate",1.78124
"2028","4-Hydroxybutyrate",1.78124
"2029","4-Hydroxybutyrate",1.78124
"2030","4-Hydroxybutyrate",1.78124
"2031","4-Hydroxybutyrate",1.78124
"2032","4-Hydroxybutyrate",1.78124
"2033","4-Hydroxybutyrate",1.78124
"2034","4-Hydroxybutyrate",1.78124
"2035","4-Hydroxybutyrate",1.78124
"2036","4-Hydroxybutyrate",1.78124
"2037","4-Hydroxybutyrate",1.78124
"2038","4-Hydroxybutyrate",1.78124
"2039","4-Hydroxybutyrate",1.78124
"2040","4-Hydroxybutyrate",1.78124
"2041","4-Hydroxybutyrate",1.78124
"2042","4-Hydroxybutyrate",1.78124
"2043","4-Hydroxybutyrate",1.78124
"2044","4-Hydroxybutyrate",1.78124
"2045","4-Hydroxybutyrate",1.78124
"2046","4-Hydroxybutyrate",1.78124
"2047","4-Hydroxybutyrate",1.78124
"2048","4-Hydroxybutyrate",1.78124
"2049","4-Hydroxybutyrate",1.78124
"2050","4-Hydroxybutyrate",1.78124
"2051","4-Hydroxybutyrate",1.78124
"2052","4-Hydroxybutyrate",1.78124
"2053","4-Hydroxybutyrate",1.78124
"2054","4-Hydroxybutyrate",1.78124
"2055","4-Hydroxybutyrate",1.78124
"2056","4-Hydroxybutyrate",1.78124
"2057","4-Hydroxybutyrate",1.78124
"2058","4-Hydroxybutyrate",1.78124
"2059","4-Hydroxybutyrate",1.78124
"2060","4-Hydroxybutyrate",1.78124
"2061","4-Hydroxybutyrate",1.78124
"2062","4-Hydroxybutyrate",1.78124
"2063","4-Hydroxybutyrate",1.78124
"2064","4-Hydroxybutyrate",1.78124
"2065","4-Hydroxybutyrate",1.78124
"2066","4-Hydroxybutyrate",1.78124
"2067","4-Hydroxybutyrate",1.78124
"2068","4-Hydroxybutyrate",1.78124
"2069","4-Hydroxybutyrate",1.78124
"2070","4-Hydroxybutyrate",1.78124
"2071","4-Hydroxybutyrate",1.78124
"2072","4-Hydroxybutyrate",1.78124
"2073","4-Hydroxybutyrate",1.78124
"2074","4-Hydroxybutyrate",1.78124
"2075","4-Hydroxybutyrate",1.78124
"2076","4-Hydroxybutyrate",1.78124
"2077","4-Hydroxybutyrate",1.78124
"2078","4-Hydroxybutyrate",1.78124
"2079","4-Hydroxybutyrate",1.78124
"2080","4-Hydroxybutyrate",1.78124
"2081","4-Hydroxybutyrate",1.78124
"2082","4-Hydroxybutyrate",1.78124
"2083","4-Hydroxybutyrate",2.2195
"2084","4-Hydroxybutyrate",2.2195
"2085","4-Hydroxybutyrate",2.2195
"2086","4-Hydroxybutyrate",2.2195
"2087","4-Hydroxybutyrate",2.2195
"2088","4-Hydroxybutyrate",2.2195
"2089","4-Hydroxybutyrate",2.2195
"2090","4-Hydroxybutyrate",2.2195
"2091","4-Hydroxybutyrate",2.2195
"2092","4-Hydroxybutyrate",2.2195
"2093","4-Hydroxybutyrate",2.2195
"2094","4-Hydroxybutyrate",2.2195
"2095","4-Hydroxybutyrate",2.2195
"2096","4-Hydroxybutyrate",2.2195
"2097","4-Hydroxybutyrate",2.2195
"2098","4-Hydroxybutyrate",2.2195
"2099","4-Hydroxybutyrate",3.58924
"2100","4-Hydroxybutyrate",3.58924
"2101","4-Hydroxybutyrate",3.58924
"2102","4-Hydroxybutyrate",3.58924
"2103","4-Hydroxybutyrate",3.58924
"2104","4-Hydroxybutyrate",3.58924
"2105","4-Hydroxybutyrate",3.58924
"2106","4-Hydroxybutyrate",3.58924
"2107","4-Hydroxybutyrate",3.58924
"2108","4-Hydroxybutyrate",3.58924
"2109","4-Hydroxybutyrate",3.58924
"2110","4-Hydroxybutyrate",3.58924
"2111","4-Hydroxybutyrate",3.58924
"2112","4-Hydroxybutyrate",3.58924
"2113","4-Hydroxybutyrate",3.58924
"2114","4-Hydroxybutyrate",3.58924
"2115","4-Hydroxyphenylacetate",3.4378
"2116","4-Hydroxyphenylacetate",3.4378
"2117","4-Hydroxyphenylacetate",3.4378
"2118","4-Hydroxyphenylacetate",3.4378
"2119","4-Hydroxyphenylacetate",6.85116
"2120","4-Hydroxyphenylacetate",6.85116
"2121","4-Hydroxyphenylacetate",6.85116
"2122","4-Hydroxyphenylacetate",6.85116
"2123","4-Hydroxyphenylacetate",6.85116
"2124","4-Hydroxyphenylacetate",6.85116
"2125","4-Hydroxyphenylacetate",6.85116
"2126","4-Hydroxyphenylacetate",6.85116
"2127","4-Hydroxyphenylacetate",6.85116
"2128","4-Hydroxyphenylacetate",6.85116
"2129","4-Hydroxyphenylacetate",6.85116
"2130","4-Hydroxyphenylacetate",6.85116
"2131","4-Hydroxyphenylacetate",6.85116
"2132","4-Hydroxyphenylacetate",6.85116
"2133","4-Hydroxyphenylacetate",6.85116
"2134","4-Hydroxyphenylacetate",6.85116
"2135","4-Hydroxyphenylacetate",7.1548
"2136","4-Hydroxyphenylacetate",7.1548
"2137","4-Hydroxyphenylacetate",7.1548
"2138","4-Hydroxyphenylacetate",7.1548
"2139","4-Hydroxyphenylacetate",7.1548
"2140","4-Hydroxyphenylacetate",7.1548
"2141","4-Hydroxyphenylacetate",7.1548
"2142","4-Hydroxyphenylacetate",7.1548
"2143","4-Hydroxyphenylacetate",7.1548
"2144","4-Hydroxyphenylacetate",7.1548
"2145","4-Hydroxyphenylacetate",7.1548
"2146","4-Hydroxyphenylacetate",7.1548
"2147","4-Hydroxyphenylacetate",7.1548
"2148","4-Hydroxyphenylacetate",7.1548
"2149","4-Hydroxyphenylacetate",7.1548
"2150","4-Hydroxyphenylacetate",7.1548
"2151","4-Hydroxyphenyllactate",2.80251
"2152","4-Hydroxyphenyllactate",2.80251
"2153","4-Hydroxyphenyllactate",2.80251
"2154","4-Hydroxyphenyllactate",2.80251
"2155","4-Hydroxyphenyllactate",3.00252
"2156","4-Hydroxyphenyllactate",3.00252
"2157","4-Hydroxyphenyllactate",3.00252
"2158","4-Hydroxyphenyllactate",3.00252
"2159","4-Hydroxyphenyllactate",4.20445
"2160","4-Hydroxyphenyllactate",4.20445
"2161","4-Hydroxyphenyllactate",4.20445
"2162","4-Hydroxyphenyllactate",4.20445
"2163","4-Hydroxyphenyllactate",6.84523
"2164","4-Hydroxyphenyllactate",6.84523
"2165","4-Hydroxyphenyllactate",6.84523
"2166","4-Hydroxyphenyllactate",6.84523
"2167","4-Hydroxyphenyllactate",6.84523
"2168","4-Hydroxyphenyllactate",6.84523
"2169","4-Hydroxyphenyllactate",7.1688
"2170","4-Hydroxyphenyllactate",7.1688
"2171","4-Hydroxyphenyllactate",7.1688
"2172","4-Hydroxyphenyllactate",7.1688
"2173","4-Hydroxyphenyllactate",7.1688
"2174","4-Hydroxyphenyllactate",7.1688
"2175","4-Pyridoxate",2.46688
"2176","4-Pyridoxate",4.76259
"2177","4-Pyridoxate",7.88899
"2178","5,6-Dihydrothymine",1.18787
"2179","5,6-Dihydrothymine",1.18787
"2180","5,6-Dihydrothymine",2.77647
"2181","5,6-Dihydrothymine",2.77647
"2182","5,6-Dihydrothymine",2.77647
"2183","5,6-Dihydrothymine",2.77647
"2184","5,6-Dihydrothymine",2.77647
"2185","5,6-Dihydrothymine",2.77647
"2186","5,6-Dihydrothymine",2.77647
"2187","5,6-Dihydrothymine",2.77647
"2188","5,6-Dihydrothymine",2.77647
"2189","5,6-Dihydrothymine",2.77647
"2190","5,6-Dihydrothymine",2.77647
"2191","5,6-Dihydrothymine",2.77647
"2192","5,6-Dihydrothymine",2.77647
"2193","5,6-Dihydrothymine",2.77647
"2194","5,6-Dihydrothymine",2.77647
"2195","5,6-Dihydrothymine",2.77647
"2196","5,6-Dihydrothymine",3.17351
"2197","5,6-Dihydrothymine",3.17351
"2198","5,6-Dihydrothymine",3.17351
"2199","5,6-Dihydrothymine",3.17351
"2200","5,6-Dihydrothymine",3.17351
"2201","5,6-Dihydrothymine",3.17351
"2202","5,6-Dihydrothymine",3.17351
"2203","5,6-Dihydrothymine",3.17351
"2204","5,6-Dihydrothymine",3.48558
"2205","5,6-Dihydrothymine",3.48558
"2206","5,6-Dihydrothymine",3.48558
"2207","5,6-Dihydrothymine",3.48558
"2208","5,6-Dihydrothymine",3.48558
"2209","5,6-Dihydrothymine",3.48558
"2210","5,6-Dihydrothymine",3.48558
"2211","5,6-Dihydrothymine",3.48558
"2212","5,6-Dihydrothymine",7.39038
"2213","5,6-Dihydrothymine",7.39038
"2214","5,6-Dihydrothymine",7.39038
"2215","5,6-Dihydrothymine",7.39038
"2216","5,6-Dihydrothymine",9.6431
"2217","5,6-Dihydrouracil",2.67412
"2218","5,6-Dihydrouracil",2.67412
"2219","5,6-Dihydrouracil",2.67412
"2220","5,6-Dihydrouracil",2.67412
"2221","5,6-Dihydrouracil",2.67412
"2222","5,6-Dihydrouracil",2.67412
"2223","5,6-Dihydrouracil",3.44685
"2224","5,6-Dihydrouracil",3.44685
"2225","5,6-Dihydrouracil",3.44685
"2226","5,6-Dihydrouracil",3.44685
"2227","5,6-Dihydrouracil",3.44685
"2228","5,6-Dihydrouracil",3.44685
"2229","5,6-Dihydrouracil",7.36366
"2230","5,6-Dihydrouracil",7.36366
"2231","5,6-Dihydrouracil",7.36366
"2232","5,6-Dihydrouracil",9.72354
"2233","5,6-Dihydrouracil",9.72354
"2234","5,6-Dihydrouracil",9.72354
"2235","5-Aminolevulinate",2.48381
"2236","5-Aminolevulinate",2.48381
"2237","5-Aminolevulinate",2.48381
"2238","5-Aminolevulinate",2.48381
"2239","5-Aminolevulinate",2.48381
"2240","5-Aminolevulinate",2.48381
"2241","5-Aminolevulinate",2.48381
"2242","5-Aminolevulinate",2.48381
"2243","5-Aminolevulinate",2.50082
"2244","5-Aminolevulinate",2.50082
"2245","5-Aminolevulinate",2.50082
"2246","5-Aminolevulinate",2.50082
"2247","5-Aminolevulinate",2.50082
"2248","5-Aminolevulinate",2.50082
"2249","5-Aminolevulinate",2.50082
"2250","5-Aminolevulinate",2.50082
"2251","5-Aminolevulinate",2.77557
"2252","5-Aminolevulinate",2.77557
"2253","5-Aminolevulinate",2.77557
"2254","5-Aminolevulinate",2.77557
"2255","5-Aminolevulinate",2.77557
"2256","5-Aminolevulinate",2.77557
"2257","5-Aminolevulinate",2.77557
"2258","5-Aminolevulinate",2.77557
"2259","5-Aminolevulinate",2.79374
"2260","5-Aminolevulinate",2.79374
"2261","5-Aminolevulinate",2.79374
"2262","5-Aminolevulinate",2.79374
"2263","5-Aminolevulinate",2.79374
"2264","5-Aminolevulinate",2.79374
"2265","5-Aminolevulinate",2.79374
"2266","5-Aminolevulinate",2.79374
"2267","5-Aminolevulinate",4.08818
"2268","5-Hydroxyindole-3-acetate",3.57203
"2269","5-Hydroxyindole-3-acetate",3.57203
"2270","5-Hydroxyindole-3-acetate",6.81174
"2271","5-Hydroxyindole-3-acetate",6.81174
"2272","5-Hydroxyindole-3-acetate",6.81174
"2273","5-Hydroxyindole-3-acetate",6.81174
"2274","5-Hydroxyindole-3-acetate",7.02527
"2275","5-Hydroxyindole-3-acetate",7.02527
"2276","5-Hydroxyindole-3-acetate",7.02527
"2277","5-Hydroxyindole-3-acetate",7.02527
"2278","5-Hydroxyindole-3-acetate",7.19784
"2279","5-Hydroxyindole-3-acetate",7.19784
"2280","5-Hydroxyindole-3-acetate",7.19784
"2281","5-Hydroxyindole-3-acetate",7.19784
"2282","5-Hydroxyindole-3-acetate",7.36616
"2283","5-Hydroxyindole-3-acetate",7.36616
"2284","5-Hydroxyindole-3-acetate",7.36616
"2285","5-Hydroxyindole-3-acetate",7.36616
"2286","5-Hydroxylysine",1.52271
"2287","5-Hydroxylysine",1.52271
"2288","5-Hydroxylysine",1.52271
"2289","5-Hydroxylysine",1.52271
"2290","5-Hydroxylysine",1.52271
"2291","5-Hydroxylysine",1.52271
"2292","5-Hydroxylysine",1.52271
"2293","5-Hydroxylysine",1.52271
"2294","5-Hydroxylysine",1.52271
"2295","5-Hydroxylysine",1.52271
"2296","5-Hydroxylysine",1.52271
"2297","5-Hydroxylysine",1.52271
"2298","5-Hydroxylysine",1.52271
"2299","5-Hydroxylysine",1.52271
"2300","5-Hydroxylysine",1.52271
"2301","5-Hydroxylysine",1.52271
"2302","5-Hydroxylysine",1.57992
"2303","5-Hydroxylysine",1.57992
"2304","5-Hydroxylysine",1.57992
"2305","5-Hydroxylysine",1.57992
"2306","5-Hydroxylysine",1.57992
"2307","5-Hydroxylysine",1.57992
"2308","5-Hydroxylysine",1.57992
"2309","5-Hydroxylysine",1.57992
"2310","5-Hydroxylysine",1.57992
"2311","5-Hydroxylysine",1.57992
"2312","5-Hydroxylysine",1.57992
"2313","5-Hydroxylysine",1.57992
"2314","5-Hydroxylysine",1.57992
"2315","5-Hydroxylysine",1.57992
"2316","5-Hydroxylysine",1.57992
"2317","5-Hydroxylysine",1.57992
"2318","5-Hydroxylysine",1.60861
"2319","5-Hydroxylysine",1.60861
"2320","5-Hydroxylysine",1.60861
"2321","5-Hydroxylysine",1.60861
"2322","5-Hydroxylysine",1.60861
"2323","5-Hydroxylysine",1.60861
"2324","5-Hydroxylysine",1.60861
"2325","5-Hydroxylysine",1.60861
"2326","5-Hydroxylysine",1.60861
"2327","5-Hydroxylysine",1.60861
"2328","5-Hydroxylysine",1.60861
"2329","5-Hydroxylysine",1.60861
"2330","5-Hydroxylysine",1.60861
"2331","5-Hydroxylysine",1.60861
"2332","5-Hydroxylysine",1.60861
"2333","5-Hydroxylysine",1.60861
"2334","5-Hydroxylysine",1.68721
"2335","5-Hydroxylysine",1.68721
